iter	Passed	Remaining
1675	11962	2312
1676	11969	2305
1677	11975	2298
1678	11982	2290
1679	11989	2283
1680	11996	2276
1681	12024	2273
1682	12032	2266
1683	12039	2259
1684	12046	2252
1685	12054	2245
1686	12061	2237
1687	12068	2230
1688	12075	2223
1689	12083	2216
1690	12090	2209
1691	12098	2202
1692	12105	2195
1693	12113	2188
1694	12120	2180
1695	12126	2173
1696	12134	2166
1697	12141	2159
1698	12148	2152
1699	12156	2145
1700	12164	2138
1701	12171	2131
1702	12179	2124
1703	12187	2117
1704	12194	2109
1705	12200	2102
1706	12207	2095
1707	12214	2088
1708	12221	2081
1709	12228	2073
1710	12235	2066
1711	12242	2059
1712	12250	2052
1713	12257	2045
1714	12264	2038
1715	12272	2031
1716	12278	2023
1717	12285	2016
1718	12291	2009
1719	12298	2002
1720	12304	1994
1721	12311	1987
1722	12318	1980
1723	12324	1973
1724	12331	1965
1725	12339	1958
1726	12346	1951
1727	12353	1944
1728	12359	1937
1729	12366	1930
1730	12372	1922
1731	12380	1915
1732	12387	1908
1733	12393	1901
1734	12400	1894
1735	12407	1886
1736	12414	1879
1737	12420	1872
1738	12427	1865
1739	12434	1858
1740	12441	1850
1741	12448	1843
1742	12455	1836
1743	12463	1829
1744	12469	1822
1745	12477	1815
1746	12484	1808
1747	12492	1800
1748	12500	1793
1749	12508	1786
1750	12516	1779
1751	12523	1772
1752	12531	1765
1753	12538	1758
1754	12546	1751
1755	12553	1744
1756	12560	1737
1757	12567	1729
1758	12574	1722
1759	12582	1715
1760	12589	1708
1761	12596	1701
1762	12603	1694
1763	12611	1687
1764	12618	1680
1765	12624	1672
1766	12631	1665
1767	12638	1658
1768	12646	1651
1769	12652	1644
1770	12660	1637
1771	12666	1629
1772	12673	1622
1773	12680	1615
1774	12687	1608
1775	12694	1601
1776	12701	1593
1777	12708	1586
1778	12715	1579
1779	12721	1572
1780	12728	1565
1781	12735	1557
1782	12742	1550
1783	12749	1543
1784	12756	1536
1785	12763	1529
1786	12770	1522
1787	12776	1514
1788	12783	1507
1789	12790	1500
1790	12796	1493
1791	12803	1486
1792	12810	1478
1793	12816	1471
1794	12823	1464
1795	12830	1457
1796	12837	1450
1797	12844	1443
1798	12850	1435
1799	12857	1428
1800	12864	1421
1801	12871	1414
1802	12879	1407
1803	12885	1400
1804	12893	1392
1805	12900	1385
1806	12907	1378
1807	12914	1371
1808	12921	1364
1809	12927	1357
1810	12934	1349
1811	12942	1342
1812	12949	1335
1813	12956	1328
1814	12963	1321
1815	12970	1314
1816	12978	1307
1817	12985	1299
1818	12992	1292
1819	12998	1285
1820	13006	1278
1821	13014	1271
1822	13046	1266
1823	13053	1259
1824	13060	1252
1825	13068	1245
1826	13075	1238
1827	13082	1230
1828	13089	1223
1829	13097	1216
1830	13104	1209
1831	13110	1202
1832	13118	1195
1833	13124	1187
1834	13131	1180
1835	13138	1173
1836	13145	1166
1837	13153	1159
1838	13160	1152
1839	13167	1145
1840	13174	1137
1841	13181	1130
1842	13191	1123
1843	13203	1117
1844	13212	1110
1845	13219	1102
1846	13226	1095
1847	13234	1088
1848	13241	1081
1849	13248	1074
1850	13254	1066
1851	13262	1059
1852	13269	1052
1853	13277	1045
1854	13284	1038
1855	13291	1031
1856	13299	1024
1857	13306	1016
1858	13313	1009
1859	13321	1002
1860	13327	995
1861	13335	988
1862	13342	981
1863	13349	974
1864	13356	966
1865	13363	959
1866	13370	952
1867	13377	945
1868	13384	938
1869	13391	930
1870	13399	923
1871	13406	916
1872	13413	909
1873	13419	902
1874	13426	895
1875	13433	887
1876	13439	880
1877	13446	873
1878	13452	866
1879	13459	859
1880	13467	852
1881	13474	844
1882	13485	837
1883	13495	830
1884	13504	823
1885	13511	816
1886	13518	809
1887	13525	802
1888	13532	795
1889	13540	788
1890	13547	780
1891	13554	773
1892	13561	766
1893	13568	759
1894	13576	752
1895	13582	745
1896	13589	737
1897	13597	730
1898	13603	723
1899	13610	716
1900	13617	709
1901	13623	701
1902	13631	694
1903	13638	687
1904	13645	680
1905	13652	673
1906	13659	666
1907	13666	658
1908	13672	651
1909	13679	644
1910	13685	637
1911	13693	630
1912	13700	623
1913	13708	615
1914	13716	608
1915	13723	601
1916	13731	594
1917	13738	587
1918	13745	580
1919	13752	573
1920	13759	565
1921	13766	558
1922	13773	551
1923	13780	544
1924	13789	537
1925	13797	530
1926	13803	522
1927	13810	515
1928	13817	508
1929	13824	501
1930	13831	494
1931	13838	487
1932	13845	479
1933	13852	472
1934	13859	465
1935	13867	458
1936	13873	451
1937	13880	444
1938	13887	436
1939	13895	429
1940	13902	422
1941	13909	415
1942	13916	408
1943	13924	401
1944	13931	393
1945	13938	386
1946	13945	379
1947	13952	372
1948	13959	365
1949	13965	358
1950	13972	350
1951	13979	343
1952	13986	336
1953	13994	329
1954	14000	322
1955	14007	315
1956	14013	307
1957	14020	300
1958	14027	293
1959	14035	286
1960	14068	279
1961	14075	272
1962	14082	265
1963	14090	258
1964	14096	251
1965	14104	243
1966	14110	236
1967	14117	229
1968	14124	222
1969	14130	215
1970	14137	208
1971	14144	200
1972	14150	193
1973	14157	186
1974	14164	179
1975	14171	172
1976	14178	164
1977	14185	157
1978	14192	150
1979	14198	143
1980	14205	136
1981	14211	129
1982	14218	121
1983	14225	114
1984	14232	107
1985	14239	100
1986	14246	93
1987	14253	86
1988	14260	78
1989	14267	71
1990	14274	64
1991	14280	57
1992	14287	50
1993	14294	43
1994	14302	35
1995	14309	28
1996	14317	21
1997	14324	14
1998	14331	7
1999	14339	0
