iter	Passed	Remaining
628	4891	10662
629	4899	10653
630	4906	10644
631	4913	10636
632	4921	10628
633	4929	10619
634	4936	10610
635	4943	10601
636	4958	10610
637	4965	10601
638	4973	10592
639	4980	10583
640	4986	10572
641	4993	10563
642	5000	10553
643	5007	10544
644	5014	10534
645	5022	10526
646	5028	10516
647	5035	10505
648	5041	10495
649	5048	10485
650	5055	10476
651	5063	10468
652	5070	10458
653	5077	10449
654	5083	10439
655	5090	10429
656	5097	10419
657	5104	10409
658	5111	10400
659	5117	10391
660	5125	10381
661	5132	10373
662	5139	10364
663	5147	10356
664	5154	10348
665	5162	10340
666	5169	10331
667	5176	10322
668	5184	10314
669	5191	10306
670	5199	10298
671	5207	10290
672	5214	10281
673	5222	10273
674	5229	10265
675	5237	10257
676	5244	10249
677	5253	10242
678	5260	10234
679	5267	10224
680	5273	10214
681	5281	10206
682	5288	10196
683	5294	10187
684	5302	10178
685	5309	10169
686	5316	10160
687	5322	10150
688	5329	10141
689	5337	10132
690	5344	10124
691	5351	10115
692	5358	10105
693	5366	10098
694	5373	10090
695	5381	10083
696	5389	10074
697	5396	10065
698	5403	10057
699	5410	10048
700	5417	10039
701	5425	10031
702	5432	10022
703	5439	10013
704	5446	10004
705	5453	9995
706	5460	9986
707	5467	9977
708	5474	9967
709	5481	9958
710	5488	9949
711	5494	9940
712	5501	9930
713	5509	9922
714	5516	9914
715	5523	9904
716	5530	9896
717	5537	9887
718	5545	9879
719	5552	9871
720	5559	9862
721	5566	9853
722	5574	9845
723	5581	9837
724	5588	9828
725	5596	9820
726	5603	9811
727	5609	9802
728	5616	9792
729	5623	9783
730	5630	9773
731	5637	9765
732	5644	9756
733	5651	9747
734	5657	9737
735	5664	9728
736	5671	9718
737	5678	9709
738	5684	9700
739	5691	9691
740	5698	9681
741	5705	9672
742	5712	9663
743	5718	9654
744	5726	9645
745	5732	9636
746	5739	9627
747	5746	9618
748	5753	9609
749	5760	9600
750	5766	9590
751	5773	9581
752	5780	9572
753	5787	9564
754	5794	9555
755	5801	9546
756	5808	9536
757	5814	9527
758	5820	9517
759	5827	9508
760	5834	9500
761	5842	9491
762	5848	9482
763	5855	9473
764	5862	9464
765	5869	9455
766	5876	9447
767	5883	9438
768	5890	9429
769	5897	9421
770	5904	9412
771	5911	9403
