iter	Passed	Remaining
406	6187	24216
407	6200	24193
408	6213	24170
409	6226	24146
410	6239	24121
411	6252	24098
412	6265	24076
413	6278	24054
414	6294	24038
415	6308	24020
416	6322	24001
417	6337	23984
418	6351	23964
419	6364	23943
420	6378	23921
421	6392	23902
422	6406	23884
423	6424	23880
424	6444	23882
425	6459	23868
426	6474	23849
427	6486	23825
428	6499	23802
429	6513	23781
430	6527	23761
431	6540	23739
432	6553	23717
433	6566	23693
434	6579	23670
435	6593	23653
436	6606	23629
437	6619	23605
438	6631	23580
439	6643	23555
440	6656	23533
441	6670	23512
442	6683	23490
443	6696	23468
444	6708	23443
445	6721	23419
446	6733	23393
447	6745	23368
448	6758	23345
449	6770	23321
450	6783	23299
451	6796	23276
452	6809	23254
453	6822	23232
454	6835	23211
455	6848	23190
456	6861	23167
457	6874	23144
458	6892	23141
459	6906	23122
460	6919	23099
461	6932	23076
462	6944	23053
463	6956	23029
464	6969	23006
465	6982	22985
466	7000	22980
467	7013	22959
468	7026	22938
469	7040	22920
470	7054	22901
471	7067	22878
472	7080	22857
473	7092	22834
474	7105	22811
475	7117	22789
476	7130	22766
477	7142	22742
478	7154	22717
479	7166	22694
480	7180	22676
481	7193	22654
482	7205	22631
483	7217	22607
484	7230	22585
485	7242	22563
486	7255	22540
487	7267	22518
488	7279	22494
489	7292	22472
490	7304	22449
491	7316	22426
492	7329	22405
493	7341	22382
494	7354	22359
495	7366	22337
496	7379	22315
497	7391	22292
498	7403	22271
499	7417	22252
500	7429	22230
501	7442	22209
502	7454	22185
503	7466	22162
504	7479	22141
505	7491	22118
506	7504	22098
507	7516	22077
508	7529	22055
509	7542	22035
510	7554	22012
511	7567	21993
512	7580	21973
513	7592	21951
514	7605	21931
515	7619	21912
516	7632	21892
517	7645	21873
518	7659	21855
519	7672	21836
520	7685	21816
521	7698	21796
522	7711	21776
523	7723	21756
524	7736	21736
525	7749	21717
526	7763	21700
527	7777	21681
528	7790	21662
529	7803	21643
530	7816	21625
531	7830	21606
532	7843	21587
533	7855	21566
534	7868	21546
535	7881	21527
536	7896	21511
537	7910	21495
538	7923	21477
539	7937	21459
540	7951	21443
541	7966	21430
542	7979	21412
543	8000	21413
544	8014	21397
545	8029	21382
546	8042	21363
547	8055	21344
548	8068	21324
549	8080	21304
550	8094	21285
551	8107	21267
552	8120	21248
553	8133	21229
554	8146	21209
555	8159	21190
556	8172	21171
557	8184	21151
558	8197	21132
559	8211	21114
560	8225	21098
561	8238	21079
562	8251	21061
563	8264	21041
564	8277	21024
565	8290	21004
566	8303	20985
567	8317	20968
568	8332	20955
569	8346	20940
570	8360	20923
571	8374	20906
572	8387	20888
573	8400	20869
574	8414	20852
575	8427	20834
576	8440	20816
577	8453	20797
578	8466	20778
579	8479	20760
580	8492	20741
581	8506	20725
582	8520	20710
583	8535	20696
584	8549	20679
585	8563	20663
586	8578	20648
587	8592	20632
588	8606	20617
589	8619	20599
590	8633	20583
591	8646	20565
592	8660	20547
593	8673	20529
594	8686	20511
595	8699	20493
596	8713	20476
597	8725	20457
598	8738	20438
599	8751	20419
600	8764	20401
601	8777	20383
602	8790	20365
603	8804	20349
604	8818	20332
605	8831	20315
606	8844	20297
607	8857	20278
608	8870	20260
609	8883	20241
610	8895	20222
611	8908	20204
612	8921	20185
613	8935	20169
614	8948	20152
615	8961	20135
616	8975	20117
617	8988	20100
618	9007	20096
619	9023	20085
620	9038	20071
621	9052	20055
622	9066	20038
623	9079	20022
624	9093	20006
625	9107	19988
626	9121	19974
627	9136	19959
628	9149	19942
629	9162	19924
630	9175	19907
631	9189	19890
632	9202	19872
633	9215	19855
634	9228	19837
635	9241	19819
636	9254	19801
637	9267	19783
638	9280	19766
639	9293	19748
640	9308	19734
641	9322	19718
642	9335	19701
643	9349	19686
644	9362	19668
645	9375	19651
646	9388	19633
647	9401	19615
648	9414	19598
649	9429	19583
650	9442	19567
651	9456	19550
652	9469	19533
653	9481	19514
654	9494	19496
655	9508	19480
656	9521	19462
657	9535	19447
658	9548	19429
659	9561	19411
660	9573	19394
