iter	QuerySoftMax	AverageGain:top=1
914	0.2105554059	0.9924024565
915	0.2104058916	0.9924024565
916	0.2101586481	0.9924024565
917	0.2097755587	0.9924024565
918	0.20899348	0.9924024565
919	0.2088163516	0.9924024565
920	0.2081525226	0.9924024565
921	0.2075238436	0.9924024565
922	0.2073264961	0.9924024565
923	0.2071747681	0.9924024565
924	0.2066276876	0.9924024565
925	0.205326654	0.9924024565
926	0.2051374573	0.9924024565
927	0.2043930948	0.9924024565
928	0.2042092374	0.9924024565
929	0.2033857899	0.9924024565
930	0.2025345414	0.9924024565
931	0.2023616836	0.9924024565
932	0.2022583914	0.9924024565
933	0.2017866544	0.9924024565
934	0.2016964664	0.9924024565
935	0.2010679365	0.9924024565
936	0.2004872708	0.9924024565
937	0.1992656648	0.9924024565
938	0.1991163931	0.9924024565
939	0.1979113119	0.9924024565
940	0.1978020608	0.9924024565
941	0.1975416141	0.9924024565
942	0.1967523144	0.9924024565
943	0.1958171191	0.9924024565
944	0.1949203872	0.9924024565
945	0.1940432377	0.9924024565
946	0.193622935	0.9924024565
947	0.1929647324	0.9924024565
948	0.1921336619	0.9924024565
949	0.1914172658	0.9924024565
950	0.1906111517	0.9924024565
951	0.1905648379	0.9924024565
952	0.1902279635	0.9924024565
953	0.18983685	0.9924024565
954	0.1896101082	0.9924024565
955	0.1877085604	0.9924024565
956	0.1872942238	0.9924024565
957	0.187184902	0.9924024565
958	0.1870252474	0.9924024565
959	0.1869318649	0.9924024565
960	0.185829131	0.9924024565
961	0.1855186469	0.9924024565
962	0.1842050532	0.9924024565
963	0.1839684214	0.9924024565
964	0.1832567466	0.9971227521
965	0.1831667015	0.9971227521
966	0.1831135862	0.9971227521
967	0.1829063946	0.9971227521
968	0.1826035146	0.9971227521
969	0.1825071937	0.9971227521
970	0.1815419091	0.9971227521
971	0.1807972378	0.9971227521
972	0.1802194068	0.9971227521
973	0.1799645735	0.9971227521
974	0.1796007251	0.9971227521
975	0.1791311134	0.9971227521
976	0.1790862832	0.9971227521
977	0.1784916569	0.9971227521
978	0.177395414	0.9971227521
979	0.1771066946	0.9971227521
980	0.1764315587	0.9971227521
981	0.1756964277	0.9971227521
982	0.17506663	0.9971227521
983	0.1746204711	0.9971227521
984	0.1736046901	0.9971227521
985	0.1728197583	0.9971227521
986	0.1727053928	0.9971227521
987	0.1724542279	0.9971227521
988	0.1718909982	0.9971227521
989	0.1716423012	0.9971227521
990	0.1715077723	0.9971227521
991	0.1711034755	0.9971227521
992	0.1706539549	0.9971227521
993	0.1700502277	0.9971227521
994	0.169921948	0.9971227521
995	0.1698846763	0.9971227521
996	0.1697834643	0.9971227521
997	0.1694221513	0.9971227521
998	0.1693259217	0.9971227521
999	0.1689867966	0.9971227521
1000	0.1689282359	0.9971227521
1001	0.1674850759	0.9971227521
1002	0.1673910105	0.9971227521
1003	0.1663247119	0.9971227521
1004	0.1661332517	0.9971227521
1005	0.1659903051	0.9971227521
1006	0.1658111487	0.9971227521
1007	0.1651896887	0.9971227521
1008	0.164995969	0.9971227521
1009	0.1644433978	0.9971227521
1010	0.1638513201	0.9971227521
1011	0.1636922057	0.9971227521
1012	0.1631355194	0.9971227521
1013	0.1624411693	0.9971227521
1014	0.1616318646	0.9971227521
1015	0.1615446678	0.9971227521
1016	0.1614048556	0.9971227521
1017	0.1606344646	0.9971227521
1018	0.1604095413	0.9971227521
1019	0.1601404707	0.9971227521
1020	0.1595439493	0.9971227521
1021	0.1594404437	0.9971227521
1022	0.1581759425	0.9971227521
1023	0.1575910992	0.9971227521
1024	0.1568743188	0.9971227521
1025	0.1567708504	0.9971227521
1026	0.1566972086	0.9971227521
1027	0.1565794265	0.9971227521
1028	0.1564986265	0.9971227521
1029	0.1563372124	0.9971227521
1030	0.155569091	0.9971227521
1031	0.1550469779	0.9971227521
1032	0.1548749907	0.9971227521
1033	0.1545866692	0.9971227521
1034	0.154584494	0.9971227521
1035	0.1528204982	0.9971227521
1036	0.1526486927	0.9971227521
1037	0.1524327119	0.9971227521
1038	0.1520890951	0.9971227521
1039	0.1519812174	0.9971227521
1040	0.1518411455	0.9971227521
1041	0.1513168614	0.9971227521
1042	0.1512676473	0.9971227521
1043	0.1509876133	0.9971227521
1044	0.1509165281	0.9971227521
1045	0.150808495	0.9971227521
1046	0.1505706743	0.9971227521
1047	0.1504346626	0.9971227521
1048	0.1497208022	0.9971227521
1049	0.1494358793	0.9971227521
1050	0.1490085244	0.9971227521
1051	0.148558632	0.9971227521
1052	0.1484880146	0.9971227521
1053	0.148357253	0.9971227521
1054	0.1481458015	0.9971227521
1055	0.1479726809	0.9971227521
1056	0.1474057948	0.9971227521
1057	0.1467498572	0.9971227521
1058	0.1464807999	0.9971227521
1059	0.1461770487	0.9971227521
1060	0.1459320357	0.9971227521
1061	0.1454020537	0.9971227521
1062	0.1449109407	0.9971227521
1063	0.1447240873	0.9971227521
1064	0.1444766202	0.9971227521
1065	0.1444012774	0.9971227521
1066	0.1439762061	0.9971227521
1067	0.1433950213	0.9971227521
1068	0.1433509329	0.9971227521
1069	0.143103182	0.9971227521
1070	0.1429447402	0.9971227521
1071	0.1428596248	0.9971227521
1072	0.1424682077	0.9971227521
1073	0.1422526553	0.9971227521
1074	0.1409910925	0.9971227521
1075	0.14090777	0.9971227521
1076	0.1405158958	0.9971227521
1077	0.140321235	0.9971227521
1078	0.1396361179	0.9971227521
1079	0.1389550494	0.9971227521
1080	0.1388201493	0.9971227521
1081	0.1385797543	0.9971227521
1082	0.1383348995	0.9971227521
1083	0.1382204059	0.9971227521
1084	0.137497662	0.9971227521
1085	0.1370764895	0.9971227521
1086	0.1369806764	0.9971227521
1087	0.1367889256	0.9971227521
1088	0.1367344378	0.9971227521
1089	0.1363668604	0.9971227521
1090	0.1358454033	0.9971227521
1091	0.1351902591	0.9971227521
1092	0.1349948436	0.9971227521
1093	0.1348941322	0.9971227521
1094	0.1347879029	0.9971227521
1095	0.1337816197	0.9971227521
1096	0.1336736076	0.9971227521
1097	0.1331543247	0.9971227521
1098	0.1329824026	0.9971227521
1099	0.1325081624	0.9971227521
1100	0.1324310674	0.9971227521
1101	0.1312165769	0.9971227521
1102	0.1309953491	0.9971227521
1103	0.1304372701	0.9971227521
1104	0.1303042313	0.9971227521
1105	0.1294148475	0.9971227521
1106	0.1293551836	0.9971227521
1107	0.1291492812	0.9971227521
1108	0.1290305594	0.9971227521
1109	0.1289221097	0.9971227521
1110	0.1287830934	0.9971227521
1111	0.1285921858	0.9971227521
1112	0.1282804687	0.9971227521
1113	0.1280885175	0.9971227521
1114	0.1280652444	0.9971227521
1115	0.127583007	0.9991332193
1116	0.1274586045	0.9991332193
1117	0.127107799	0.9991332193
1118	0.1269401212	0.9991332193
1119	0.1266260155	0.9991332193
1120	0.1265405116	0.9991332193
1121	0.1265388194	0.9991332193
1122	0.1261855193	0.9991332193
1123	0.1261192294	0.9991332193
1124	0.1257712163	0.9991332193
1125	0.1255792475	0.9991332193
1126	0.1255267466	0.9991332193
1127	0.1251984361	0.9991332193
1128	0.1250776456	0.9991332193
1129	0.1249040058	0.9991332193
1130	0.1247987928	0.9991332193
1131	0.1244616945	0.9991332193
1132	0.1243524965	0.9991332193
1133	0.1240351104	0.9991332193
1134	0.1237175543	0.9991332193
1135	0.1236057169	0.9991332193
1136	0.1235348708	0.9991332193
1137	0.1233869028	0.9991332193
1138	0.12314201	0.9991332193
1139	0.1229529906	0.9991332193
1140	0.1227661025	0.9991332193
1141	0.1223236864	0.9991332193
1142	0.1222138433	0.9991332193
1143	0.1220632399	0.9991332193
1144	0.1211987393	0.9991332193
1145	0.1211079982	0.9991332193
1146	0.1207069507	0.9991332193
1147	0.1204154066	0.9991332193
1148	0.1202882147	0.9991332193
1149	0.1201607533	0.9991332193
1150	0.120055865	0.9991332193
1151	0.1198632054	0.9991332193
1152	0.1197722674	0.9991332193
1153	0.1196982451	0.9991332193
1154	0.1192773005	0.9991332193
1155	0.1191180131	0.9991332193
1156	0.1187735277	0.9991332193
1157	0.1186676119	0.9991332193
1158	0.1183937565	0.9991332193
1159	0.1181714109	0.9991332193
1160	0.1173578892	0.9991332193
1161	0.1168845592	0.9991332193
1162	0.1168831084	0.9991332193
1163	0.1164343438	0.9991332193
1164	0.1162978594	0.9991332193
1165	0.1161547752	0.9991332193
1166	0.1157305086	0.9991332193
1167	0.1153077488	0.9991332193
1168	0.1152530561	0.9991332193
1169	0.1151579736	0.9991332193
1170	0.1147763905	0.9991332193
1171	0.114613521	0.9991332193
1172	0.1140413139	0.9991332193
1173	0.1138268461	0.9991332193
1174	0.1136802147	0.9991332193
1175	0.1136135492	0.9991332193
1176	0.1134597881	0.9991332193
1177	0.1133134148	0.9991332193
1178	0.112959536	0.9991332193
1179	0.1127238805	0.9991332193
1180	0.11248048	0.9991332193
1181	0.112432311	0.9991332193
1182	0.1122206274	0.9991332193
1183	0.1120569982	0.9991332193
1184	0.1119651391	0.9991332193
1185	0.1118847951	0.9991332193
1186	0.1116249662	0.9991332193
1187	0.1115351783	0.9991332193
1188	0.1114483287	0.9991332193
1189	0.1112856024	0.9991332193
1190	0.1111925133	0.9991332193
1191	0.1110199052	0.9991332193
1192	0.110732411	0.9991332193
1193	0.1105960133	0.9991332193
1194	0.1104143195	0.9991332193
1195	0.1103547817	0.9991332193
1196	0.1100322089	0.9991332193
1197	0.1098575124	0.9991332193
1198	0.1098007303	0.9991332193
1199	0.1089878821	0.9991332193
1200	0.1089310239	0.9991332193
1201	0.1088542113	0.9991332193
1202	0.1087110267	0.9991332193
1203	0.1084504165	0.9991332193
1204	0.1082774393	0.9991332193
1205	0.1080353071	0.9991332193
1206	0.1078134367	0.9991332193
1207	0.1076302181	0.9991332193
1208	0.1074536927	0.9991332193
1209	0.10728809	0.9991332193
1210	0.1070423075	0.9991332193
1211	0.1063862622	0.9991332193
1212	0.1062651111	0.9991332193
1213	0.1061805583	0.9991332193
1214	0.105876304	0.9991332193
1215	0.1056647821	0.9991332193
1216	0.1055547574	0.9991332193
1217	0.1054344514	0.9991332193
1218	0.105363115	0.9991332193
1219	0.1046235408	0.9991332193
1220	0.104472914	0.9991332193
1221	0.1041942268	0.9991332193
1222	0.1041458986	0.9991332193
1223	0.1038471937	0.9991332193
1224	0.1037643709	0.9991332193
1225	0.1034618351	0.9991332193
1226	0.1034210291	0.9991332193
1227	0.1031877725	0.9991332193
1228	0.1030155606	0.9991332193
1229	0.102870557	0.9991332193
1230	0.102230844	0.9991332193
1231	0.101814836	0.9991332193
1232	0.1015401049	0.9991332193
1233	0.1012022049	0.9991332193
1234	0.1011429862	0.9991332193
1235	0.1010664884	0.9991332193
1236	0.1007737382	0.9991332193
1237	0.1005558097	0.9991332193
1238	0.1004049254	0.9991332193
1239	0.1003528887	0.9991332193
1240	0.1002709066	0.9991332193
1241	0.1001212315	0.9991332193
1242	0.1000243362	0.9991332193
1243	0.09998748614	0.9991332193
1244	0.09943058185	0.9991332193
1245	0.09934825602	0.9991332193
1246	0.09914841498	0.9991332193
1247	0.09901601696	0.9991332193
1248	0.09896644079	0.9991332193
1249	0.09868697212	0.9991332193
1250	0.09861721086	0.9991332193
1251	0.0984445948	0.9991332193
1252	0.09840515844	0.9991332193
1253	0.09821731697	0.9991332193
1254	0.09811667266	0.9991332193
1255	0.0978981617	0.9991332193
1256	0.09760497235	0.9991332193
1257	0.09753140337	0.9991332193
1258	0.09742662926	0.9991332193
1259	0.09718127021	0.9991332193
1260	0.09691157591	0.9991332193
1261	0.09680757774	0.9991332193
1262	0.09673592008	0.9991332193
1263	0.09665707633	0.9991332193
1264	0.09625351294	0.9991332193
1265	0.09570978439	0.9991332193
1266	0.09557575264	0.9991332193
1267	0.09549681939	0.9991332193
1268	0.09523297239	0.9991332193
1269	0.09515547242	0.9991332193
1270	0.09498416631	0.9991332193
1271	0.09489467048	0.9991332193
1272	0.0948328737	0.9991332193
1273	0.09453283313	0.9991332193
1274	0.09449659448	0.9991332193
1275	0.09394210972	0.9991332193
1276	0.09385783293	0.9991332193
1277	0.09375646464	0.9991332193
1278	0.09357686858	0.9991332193
1279	0.09349517677	0.9991332193
1280	0.09344776633	0.9991332193
1281	0.09340382372	0.9991332193
1282	0.09331708586	0.9991332193
1283	0.09325654714	0.9991332193
1284	0.0931639309	0.9991332193
1285	0.09300794295	0.9991332193
1286	0.09277888788	0.9991332193
1287	0.09273215282	0.9991332193
1288	0.09242095274	0.9991332193
1289	0.09233231247	0.9991332193
1290	0.09215237202	0.9991332193
1291	0.09209775201	0.9991332193
1292	0.09189057163	0.9991332193
1293	0.0917831367	0.9991332193
1294	0.09170179269	0.9991332193
1295	0.09164540926	0.9991332193
1296	0.09152252367	0.9991332193
1297	0.09130034902	0.9991332193
1298	0.09123385899	0.9991332193
1299	0.09106078648	0.9991332193
1300	0.09074023011	0.9991332193
1301	0.09065271151	0.9991332193
1302	0.09042177819	0.9991332193
1303	0.09036619908	0.9991332193
1304	0.09003621767	0.9991332193
1305	0.08999723475	0.9991332193
1306	0.0899208453	0.9991332193
1307	0.08976416261	0.9991332193
1308	0.08960026263	0.9991332193
1309	0.08944973752	0.9991332193
1310	0.08933345329	0.9991332193
1311	0.08923335009	0.9991332193
1312	0.08918016409	0.9991332193
1313	0.08880868626	0.9991332193
1314	0.0887527362	0.9991332193
1315	0.08868282725	0.9991332193
1316	0.08835604651	0.9991332193
1317	0.08818651335	0.9991332193
1318	0.08806932384	0.9991332193
1319	0.08799137061	0.9991332193
1320	0.0878394348	0.9991332193
1321	0.08772836157	0.9991332193
1322	0.08749974223	0.9991332193
1323	0.08744803783	0.9991332193
1324	0.08730103803	0.9991332193
1325	0.08713025529	0.9991332193
1326	0.08704674163	0.9991332193
1327	0.08656634168	0.9991332193
1328	0.08650798407	0.9991332193
1329	0.08640142842	0.9991332193
1330	0.08620918072	0.9991332193
1331	0.0861187059	0.9991332193
1332	0.0858858485	0.9991332193
1333	0.08580012593	0.9991332193
1334	0.08563766033	0.9991332193
1335	0.08539888106	0.9991332193
1336	0.08531324498	0.9991332193
1337	0.08521961156	0.9991332193
1338	0.08503437008	0.9991332193
1339	0.08488607478	0.9991332193
1340	0.08478049042	0.9991332193
1341	0.084188621	0.9991332193
1342	0.08404050811	0.9991332193
1343	0.08400359524	0.9991332193
1344	0.08381442744	0.9991332193
1345	0.08366522406	0.9991332193
1346	0.08350222581	0.9991332193
1347	0.08342061004	0.9991332193
1348	0.08325943816	0.9991332193
1349	0.0831892629	0.9991332193
1350	0.08308523013	0.9991332193
1351	0.08300562683	0.9991332193
1352	0.08292126801	0.9991332193
1353	0.08279159932	0.9991332193
1354	0.0827261104	0.9991332193
1355	0.08269328851	0.9991332193
1356	0.0826038912	0.9991332193
1357	0.08253859421	0.9991332193
1358	0.08225730862	0.9991332193
1359	0.08220313474	0.9991332193
1360	0.08211835923	0.9991332193
1361	0.08205256655	0.9991332193
1362	0.08190761639	0.9991332193
1363	0.08180815171	0.9991332193
1364	0.08177665534	0.9991332193
1365	0.08155911727	0.9991332193
1366	0.08152610636	0.9991332193
1367	0.08143843712	0.9991332193
1368	0.08133016235	0.9991332193
1369	0.08122235856	0.9991332193
1370	0.08118090396	0.9991332193
1371	0.08115259189	0.9991332193
1372	0.08102124925	0.9991332193
1373	0.0809091591	0.9991332193
1374	0.08080713099	0.9991332193
1375	0.08064668241	0.9991332193
1376	0.08060612632	0.9991332193
1377	0.0804628578	0.9991332193
1378	0.0803765908	0.9991332193
1379	0.08024503209	0.9991332193
1380	0.08011253055	0.9991332193
1381	0.08005900704	0.9991332193
1382	0.07959718485	0.9991332193
1383	0.07948202324	0.9991332193
1384	0.07940035321	0.9991332193
1385	0.07935810467	0.9991332193
1386	0.07926832577	0.9991332193
1387	0.07916031084	0.9991332193
1388	0.07906511692	0.9991332193
1389	0.07887306451	0.9991332193
1390	0.07872691916	0.9991332193
1391	0.07864604297	0.9991332193
1392	0.07859571951	0.9991332193
1393	0.07856625434	0.9991332193
1394	0.07851683942	0.9991332193
1395	0.07835113279	0.9991332193
1396	0.07828605845	0.9991332193
1397	0.07811804344	0.9991332193
1398	0.07807978828	0.9991332193
1399	0.07795902048	0.9991332193
1400	0.07790389202	0.9991332193
1401	0.07778443165	0.9991332193
1402	0.07778357865	0.9991332193
1403	0.07771818698	0.9991332193
1404	0.07758067607	0.9991332193
1405	0.07739333002	0.9991332193
1406	0.07719891922	0.9991332193
1407	0.07706590044	0.9991332193
1408	0.07694212944	0.9991332193
1409	0.07684566014	0.9991332193
1410	0.07678205671	0.9991332193
1411	0.07676475258	0.9991332193
1412	0.07671037376	0.9991332193
1413	0.07653851275	0.9991332193
1414	0.0764720884	0.9991332193
1415	0.07643835808	0.9991332193
1416	0.0761473757	0.9991332193
1417	0.07603200114	0.9991332193
1418	0.07594257187	0.9991332193
1419	0.07586144677	0.9991332193
1420	0.07579247207	0.9991332193
1421	0.0756764133	0.9991332193
1422	0.07565138394	0.9991332193
1423	0.07525754934	0.9991332193
1424	0.0750875495	0.9991332193
1425	0.07493667527	0.9991332193
1426	0.07477013093	0.9991332193
1427	0.07461726537	0.9991332193
1428	0.07451335094	0.9991332193
1429	0.07441914979	0.9991332193
1430	0.07435350556	0.9991332193
1431	0.07430983562	0.9991332193
1432	0.07428090744	0.9991332193
1433	0.07414619097	0.9991332193
1434	0.07407496762	0.9991332193
1435	0.07405729575	0.9991332193
1436	0.07402118581	0.9991332193
1437	0.07392846609	0.9991332193
1438	0.073783938	0.9991332193
1439	0.07373897351	0.9991332193
1440	0.07361068951	0.9991332193
1441	0.07324124908	0.9991332193
1442	0.07320048612	0.9991332193
1443	0.07315195199	0.9991332193
1444	0.07307444168	0.9991332193
1445	0.07298892675	0.9991332193
1446	0.07295569363	0.9991332193
1447	0.07273274586	0.9991332193
1448	0.07267935002	0.9991332193
1449	0.07258444284	0.9991332193
1450	0.07258369893	0.9991332193
1451	0.07251044758	0.9991332193
1452	0.07246839788	0.9991332193
1453	0.07232694055	0.9991332193
1454	0.0722500398	0.9991332193
1455	0.07202188386	0.9991332193
1456	0.07193174729	0.9991332193
1457	0.07184476517	0.9991332193
1458	0.0718144069	0.9991332193
1459	0.07178124827	0.9991332193
1460	0.0717145984	0.9991332193
1461	0.07160953989	0.9991332193
1462	0.07138939378	0.9991332193
1463	0.07134546806	0.9991332193
1464	0.07127126828	0.9991332193
1465	0.07120396859	0.9991332193
1466	0.07114968967	0.9991332193
1467	0.07105236306	0.9991332193
1468	0.07080991804	0.9991332193
1469	0.07064267125	0.9991332193
1470	0.0705873236	0.9991332193
1471	0.07047123809	0.9991332193
1472	0.07034139804	0.9991332193
1473	0.07029155485	0.9991332193
1474	0.07022343976	0.9991332193
1475	0.06994553916	0.9991332193
1476	0.06981491315	0.9991332193
1477	0.06971355534	0.9991332193
1478	0.06962586131	0.9991332193
1479	0.06955300702	0.9991332193
1480	0.06947455412	0.9991332193
1481	0.06940852204	0.9991332193
1482	0.06921929334	0.9991332193
1483	0.06912284267	0.9991332193
1484	0.06902607541	0.9991332193
1485	0.06893567529	0.9991332193
1486	0.06886870562	1
1487	0.06880350954	1
1488	0.06873288079	1
1489	0.0686616618	1
1490	0.06857749238	1
1491	0.06850383754	1
1492	0.0683885572	1
1493	0.06833066527	1
1494	0.0682933577	1
1495	0.06804025744	1
1496	0.06784616399	1
1497	0.06778663529	1
1498	0.06771642722	1
1499	0.06762756228	1
1500	0.06755803989	1
1501	0.06753257547	1
1502	0.0675162845	1
1503	0.06743024124	1
1504	0.06737570562	1
1505	0.06730468439	1
1506	0.06716588408	1
1507	0.06711156101	1
1508	0.06703866707	1
1509	0.06700022867	1
1510	0.0668371991	1
1511	0.06681093771	1
1512	0.0667484783	1
1513	0.06669976308	1
1514	0.06662007032	1
1515	0.06658944147	1
1516	0.06656693539	1
1517	0.06650268652	1
1518	0.06641577268	1
1519	0.06634913	1
1520	0.06628762576	1
1521	0.06622667912	1
1522	0.06616859925	1
1523	0.06608080004	1
1524	0.06597823123	1
1525	0.065798907	1
1526	0.06570911401	1
1527	0.06561981635	1
1528	0.06552379074	1
1529	0.06545981101	1
1530	0.06539445096	1
1531	0.06534852435	1
1532	0.06528535772	1
1533	0.06526296646	1
1534	0.06522668085	1
1535	0.06510346476	1
1536	0.06505986886	1
1537	0.06495711293	1
1538	0.06487266663	1
1539	0.06480263029	1
1540	0.06477188718	1
1541	0.06474710801	1
1542	0.06469185594	1
1543	0.06459778136	1
1544	0.06449807115	1
1545	0.06440107173	1
1546	0.06433292801	1
1547	0.06433239539	1
1548	0.06426776175	1
1549	0.06420596843	1
1550	0.0641257652	1
1551	0.06407866809	1
1552	0.0640240639	1
1553	0.06398238499	1
1554	0.06392604476	1
1555	0.06386687184	1
1556	0.06380394953	1
1557	0.06378191925	1
1558	0.06366604104	1
1559	0.06356691253	1
1560	0.0635012406	1
1561	0.06336676285	1
1562	0.06331113362	1
1563	0.06323765824	1
1564	0.06314524321	1
1565	0.06308624575	1
1566	0.06306767665	1
1567	0.06301565272	1
1568	0.06298162825	1
1569	0.06292241794	1
1570	0.06289707636	1
1571	0.06285523329	1
1572	0.06272982776	1
1573	0.06270970665	1
1574	0.0626835365	1
1575	0.06264235707	1
1576	0.06259952457	1
1577	0.0624552287	1
1578	0.06239531761	1
1579	0.06214707336	1
1580	0.06203438115	1
1581	0.06192726687	1
1582	0.06189847306	1
1583	0.06179890069	1
1584	0.06172166968	1
1585	0.06166150457	1
1586	0.06160108612	1
1587	0.06154292879	1
1588	0.061487962	1
1589	0.06145941072	1
1590	0.06139015842	1
1591	0.06133418279	1
1592	0.06119312767	1
1593	0.06114300479	1
1594	0.06103052399	1
1595	0.06094265004	1
1596	0.06087415121	1
1597	0.06084950177	1
1598	0.06077971873	1
1599	0.06073800971	1
1600	0.06068963681	1
1601	0.06043724223	1
1602	0.06038852067	1
1603	0.06028688492	1
1604	0.06020029297	1
1605	0.06015168316	1
1606	0.06013002811	1
1607	0.06005366288	1
1608	0.05988453605	1
1609	0.05977643974	1
1610	0.05975296793	1
1611	0.05974559473	1
1612	0.05971275067	1
1613	0.05966533721	1
1614	0.05945198678	1
1615	0.05940410342	1
1616	0.05935690673	1
1617	0.05932005139	1
1618	0.05926779462	1
1619	0.05924538696	1
1620	0.05921095328	1
1621	0.05916225616	1
1622	0.05911610931	1
1623	0.05907916953	1
1624	0.05905281712	1
1625	0.05899893303	1
1626	0.05872402073	1
1627	0.05870807612	1
1628	0.05866404218	1
1629	0.05858765205	1
1630	0.05854190621	1
1631	0.05833225426	1
1632	0.05824334408	1
1633	0.05814371123	1
1634	0.05809208392	1
1635	0.05805904728	1
1636	0.05801590279	1
1637	0.05796374823	1
1638	0.0578680206	1
1639	0.05783235595	1
1640	0.05778191516	1
1641	0.05776102608	1
1642	0.05774633438	1
1643	0.05771623102	1
1644	0.05763537163	1
1645	0.05756999909	1
1646	0.05746673933	1
1647	0.05741769899	1
1648	0.05737448359	1
1649	0.05736887852	1
1650	0.05734961838	1
1651	0.05709131597	1
1652	0.05706641445	1
1653	0.05699065775	1
1654	0.05694099573	1
1655	0.05677957644	1
1656	0.0567372623	1
1657	0.05667369786	1
1658	0.05664354015	1
1659	0.05657583821	1
1660	0.05657542563	1
1661	0.05655643103	1
1662	0.05655010742	1
1663	0.056528826	1
1664	0.05648719992	1
1665	0.05643046708	1
1666	0.05641751808	1
1667	0.05637062011	1
1668	0.0563371892	1
1669	0.05629552219	1
1670	0.05622072672	1
1671	0.05610305212	1
1672	0.05606217411	1
1673	0.05599248135	1
1674	0.05589297834	1
1675	0.05580791766	1
1676	0.05578057135	1
1677	0.05576163546	1
1678	0.05567090667	1
1679	0.05553347883	1
1680	0.05550882231	1
1681	0.0553846431	1
1682	0.05536607833	1
1683	0.05529524074	1
1684	0.05523298212	1
1685	0.0552017648	1
1686	0.05512263653	1
1687	0.05508705283	1
1688	0.05504734262	1
1689	0.05500296716	1
1690	0.0549526922	1
1691	0.05489911887	1
1692	0.05486085624	1
1693	0.05484548938	1
1694	0.05478872228	1
1695	0.05467809972	1
1696	0.0546423294	1
1697	0.05459798572	1
1698	0.05455466844	1
1699	0.05453114909	1
1700	0.05451245076	1
1701	0.05436361775	1
1702	0.05423766147	1
1703	0.05419636772	1
1704	0.05416040467	1
1705	0.05413709317	1
1706	0.05412599497	1
1707	0.05401967864	1
1708	0.05393828243	1
1709	0.05389253325	1
1710	0.05385254977	1
1711	0.05382084417	1
1712	0.05374542444	1
1713	0.05363636243	1
1714	0.05358644324	1
1715	0.05355845402	1
1716	0.05349223062	1
1717	0.05347410661	1
1718	0.05343491684	1
1719	0.05326096569	1
1720	0.05321709123	1
1721	0.05319142048	1
1722	0.05317301959	1
1723	0.05313457378	1
1724	0.052939796	1
1725	0.05288483474	1
1726	0.05284553732	1
1727	0.05279220781	1
1728	0.05275334333	1
1729	0.05262379373	1
1730	0.05257386091	1
1731	0.05253995129	1
1732	0.05244477647	1
1733	0.05240358428	1
1734	0.05237453667	1
1735	0.05235465788	1
1736	0.05231676949	1
1737	0.05227905456	1
1738	0.05225857499	1
1739	0.0522226814	1
1740	0.0521959249	1
1741	0.05213081388	1
1742	0.05197184849	1
1743	0.05193270707	1
1744	0.05187418961	1
1745	0.05183956502	1
1746	0.05179389695	1
1747	0.05160063755	1
1748	0.05157547384	1
1749	0.05149012286	1
1750	0.05146683757	1
1751	0.05143725978	1
1752	0.05140791483	1
1753	0.0513503843	1
1754	0.05131178244	1
1755	0.05128512368	1
1756	0.05124925054	1
1757	0.05121672001	1
1758	0.05115392126	1
1759	0.05107223005	1
1760	0.05092932115	1
1761	0.05088027605	1
1762	0.05084407788	1
1763	0.05082774217	1
1764	0.05081222048	1
1765	0.05066025375	1
1766	0.0506315297	1
1767	0.05060051729	1
1768	0.05054965913	1
1769	0.05054935822	1
1770	0.05052411566	1
1771	0.0503598446	1
1772	0.05033322803	1
1773	0.05029829031	1
1774	0.05018869778	1
1775	0.05013233521	1
1776	0.05008050388	1
1777	0.05004050064	1
1778	0.0500062212	1
1779	0.04980494674	1
1780	0.04978167853	1
1781	0.04970713125	1
1782	0.04963305484	1
1783	0.04957573233	1
1784	0.04952941488	1
1785	0.04950645204	1
1786	0.04948691898	1
1787	0.04938170117	1
1788	0.04935671067	1
1789	0.04932251499	1
1790	0.04928490681	1
1791	0.04910982306	1
1792	0.04908834997	1
1793	0.04886322328	1
1794	0.04878941953	1
1795	0.04875719551	1
1796	0.04872373626	1
1797	0.04863394321	1
1798	0.04858423095	1
1799	0.04852713279	1
1800	0.04850619026	1
1801	0.04847113705	1
1802	0.04843515445	1
1803	0.048406552	1
1804	0.04839079558	1
1805	0.04834997556	1
1806	0.04832994694	1
1807	0.04828597554	1
1808	0.04823112603	1
1809	0.04820895865	1
1810	0.04818408681	1
1811	0.048144155	1
1812	0.04811215829	1
1813	0.04805584534	1
1814	0.04799495077	1
1815	0.04794420479	1
1816	0.04785432613	1
1817	0.04782210832	1
1818	0.04776810901	1
1819	0.04770858718	1
1820	0.04764616001	1
1821	0.04762716187	1
1822	0.04761068479	1
1823	0.04750461177	1
1824	0.04747359984	1
1825	0.04735089682	1
1826	0.04729861366	1
1827	0.0472639308	1
1828	0.04722048459	1
1829	0.04719989638	1
1830	0.04711754675	1
1831	0.04708930372	1
1832	0.04706575347	1
1833	0.04702481084	1
1834	0.04699031976	1
1835	0.04697496013	1
1836	0.04697328525	1
1837	0.04694249758	1
1838	0.04691236023	1
1839	0.04685711112	1
1840	0.04681541048	1
1841	0.04675995161	1
1842	0.04674123109	1
1843	0.04667957265	1
1844	0.04666425869	1
1845	0.04645912137	1
1846	0.04643485084	1
1847	0.04642185987	1
1848	0.04639489205	1
1849	0.04636637464	1
1850	0.04633341812	1
