iter	Passed	Remaining
354	285517	1323033
355	286441	1322778
356	287320	1322319
357	288204	1321875
358	289109	1321528
359	290013	1321174
360	290924	1320844
361	291761	1320178
362	292641	1319706
363	293526	1319256
364	294367	1318603
365	295337	1318529
366	296299	1318411
367	297301	1318466
368	298339	1318677
369	299189	1318051
370	300011	1317302
371	300847	1316610
372	301661	1315827
373	302488	1315097
374	303375	1314627
375	304266	1314173
376	305202	1313910
377	306033	1313192
378	306873	1312510
379	307746	1311973
380	308668	1311638
381	309479	1310831
382	310356	1310304
383	311219	1309714
384	312099	1309197
385	313026	1308873
386	313893	1308293
387	314794	1307858
388	315681	1307360
389	316587	1306936
390	317516	1306610
391	318432	1306223
392	319313	1305690
393	320208	1305214
394	321103	1304735
395	322077	1304575
396	322986	1304149
397	323822	1303426
398	324660	1302710
399	325555	1302220
400	326504	1301946
401	327386	1301403
402	328291	1300946
403	329239	1300657
404	330250	1300616
405	331321	1300805
406	332422	1301103
407	333503	1301316
408	334417	1300876
409	335422	1300783
410	336361	1300435
411	337303	1300091
412	338249	1299761
413	339152	1299265
414	340133	1299065
415	341062	1298659
416	342041	1298446
417	342945	1297943
418	343801	1297256
419	344678	1296648
420	345525	1295925
421	346407	1295334
422	347276	1294693
423	348151	1294072
424	349044	1293517
425	349895	1292807
426	350756	1292131
427	351828	1292229
428	352741	1291742
429	353606	1291075
430	354477	1290429
431	355330	1289717
432	356198	1289058
433	357050	1288342
434	357940	1287762
435	358828	1287174
436	359780	1286813
437	360808	1286717
438	361722	1286216
439	362584	1285526
440	363448	1284845
441	364440	1284611
442	365293	1283885
443	366153	1283186
444	366947	1282254
445	367732	1281291
446	368648	1280785
447	369544	1280208
448	370352	1279323
449	371173	1278485
450	372120	1278081
451	373014	1277490
452	373827	1276623
453	374684	1275909
454	375588	1275349
455	376564	1275033
456	377491	1274548
457	378416	1274057
458	379310	1273457
459	380200	1272845
460	381138	1272391
461	382107	1272036
462	383065	1271646
463	383980	1271107
464	384872	1270491
465	385715	1269716
466	386565	1268961
467	387437	1268279
468	388335	1267679
469	389239	1267100
470	390177	1266626
471	391061	1265980
472	391936	1265299
473	392872	1264815
474	393787	1264266
475	394734	1263814
476	395681	1263359
477	396616	1262867
478	397550	1262368
479	398487	1261875
480	399409	1261336
481	400343	1260832
482	401269	1260300
483	402233	1259889
484	403242	1259613
485	404178	1259107
486	405115	1258602
487	406037	1258050
488	406956	1257487
489	407836	1256802
490	408708	1256090
491	409541	1255261
492	410374	1254430
493	411200	1253579
494	412166	1253151
495	413049	1252471
496	413934	1251798
497	414787	1251025
498	415640	1250254
499	416480	1249441
500	417319	1248625
501	418222	1248001
502	419067	1247205
503	420004	1246679
504	420921	1246093
505	421804	1245406
506	422630	1244551
507	423471	1243738
508	424303	1242900
509	425159	1242132
510	426049	1241463
511	426990	1240941
512	427918	1240379
513	428852	1239834
514	429760	1239212
515	430708	1238704
516	431664	1238218
517	432555	1237542
518	433400	1236734
519	434217	1235849
520	435047	1235000
521	435875	1234144
522	436706	1233298
523	437633	1232722
524	438576	1232191
525	439506	1231619
526	440469	1231140
527	441347	1230423
528	442210	1229661
529	443037	1228800
530	443867	1227949
531	444730	1227187
532	445597	1226439
533	446482	1225735
534	447348	1224981
535	448227	1224262
536	449088	1223493
537	449912	1222624
538	450824	1221993
539	451712	1221295
540	452548	1220458
541	453420	1219718
542	454261	1218893
543	455102	1218069
544	455943	1217243
545	456775	1216394
546	457640	1215634
547	458480	1214806
548	459350	1214056
549	460252	1213393
550	461131	1212666
551	462022	1211971
552	462941	1211350
553	463857	1210717
554	464694	1209879
555	465591	1209196
556	466486	1208510
557	467370	1207793
558	468260	1207089
559	469158	1206407
560	470035	1205671
561	470897	1204894
562	471839	1204322
563	472912	1204082
564	473924	1203684
565	474882	1203147
566	475848	1202628
567	476814	1202110
568	477776	1201578
569	478777	1201143
570	479747	1200629
571	480724	1200129
572	481672	1199557
573	482614	1198969
574	483553	1198370
575	484603	1198046
576	485542	1197446
577	486495	1196879
578	487456	1196330
579	488380	1195691
580	489292	1195020
581	490222	1194391
582	491118	1193678
583	492079	1193125
584	493037	1192561
585	494009	1192029
586	494910	1191326
587	495862	1190744
588	496783	1190087
589	497713	1189450
590	498633	1188789
591	499548	1188116
592	500474	1187465
593	501435	1186900
594	502347	1186214
595	503317	1185667
596	504233	1184991
597	505176	1184376
598	506114	1183750
599	507034	1183081
600	508002	1182522
601	508973	1181967
602	509868	1181236
603	510806	1180605
604	511724	1179927
605	512696	1179372
606	513629	1178723
607	514552	1178053
608	515491	1177418
609	516402	1176720
610	517341	1176084
611	518285	1175456
612	519213	1174793
613	520195	1174251
614	521191	1173741
615	522180	1173211
616	523189	1172725
617	524149	1172127
618	525051	1171398
619	525925	1170607
620	526824	1169872
621	527762	1169222
622	528631	1168418
623	529505	1167628
624	530341	1166752
625	531301	1166147
626	532405	1165857
627	533331	1165176
628	534173	1164312
629	535099	1163629
630	536104	1163118
631	537117	1162621
632	538093	1162043
633	538987	1161287
634	539863	1160493
635	540708	1159632
636	541553	1158772
637	542416	1157948
638	543323	1157219
639	544217	1156462
640	545149	1155785
641	546184	1155323
642	547097	1154605
643	547963	1153785
644	548916	1153150
645	549908	1152595
646	551066	1152384
647	552091	1151894
648	553199	1151575
649	554173	1150975
650	555289	1150669
651	556319	1150182
652	557370	1149736
653	558356	1149155
654	559333	1148555
655	560257	1147844
656	561221	1147216
657	562228	1146672
658	563166	1145987
659	564078	1145250
660	564997	1144525
661	565925	1143818
662	566830	1143066
663	567740	1142320
664	568680	1141636
665	569591	1140893
